数据ID,价格
test_7359,71.14945
test_7360,66.19441
test_7361,59.656406
test_7362,69.98986
test_7363,69.21045
test_7364,70.31287
test_7365,70.31387
test_7366,69.988884
test_7367,78.866135
test_7368,67.56756
test_7369,58.197163
test_7370,75.68082
test_7371,56.47843
test_7372,70.170845
test_7373,65.07323
test_7374,69.60862
test_7375,74.031784
test_7376,69.21015
test_7377,59.5634
test_7378,72.51681
test_7379,62.12715
test_7380,70.36576
test_7381,56.30373
test_7382,69.23572
test_7383,55.240585
test_7384,62.398132
test_7385,81.632
test_7386,75.59093
test_7387,61.284706
test_7388,62.40949
test_7389,57.353348
test_7390,58.67152
test_7391,67.02662
test_7392,76.91828
test_7393,72.195274
test_7394,70.12799
test_7395,66.564545
test_7396,70.915115
test_7397,80.692795
test_7398,72.69286
test_7399,67.802925
test_7400,84.43774
test_7401,59.458824
test_7402,59.42123
test_7403,67.00155
test_7404,70.64959
test_7405,73.89422
test_7406,60.73066
test_7407,69.11689
test_7408,64.727486
test_7409,74.75038
test_7410,57.8858
test_7411,54.501606
test_7412,87.75303
test_7413,69.73346
test_7414,76.98411
test_7415,71.35599
test_7416,67.04094
test_7417,66.77438
test_7418,77.4028
test_7419,62.10835
test_7420,71.76486
test_7421,72.037476
test_7422,72.74354
test_7423,69.23679
test_7424,71.99039
test_7425,69.117134
test_7426,58.229935
test_7427,64.79411
test_7428,63.863255
test_7429,76.10131
test_7430,83.1152
test_7431,71.84403
test_7432,77.47615
test_7433,84.3092
test_7434,66.016975
test_7435,59.233204
test_7436,78.48327
test_7437,61.59027
test_7438,70.08085
test_7439,74.22293
test_7440,76.13378
test_7441,56.83156
test_7442,71.94054
test_7443,72.12119
test_7444,66.25913
test_7445,70.17248
test_7446,67.263054
test_7447,54.39337
test_7448,58.78655
test_7449,70.25648
test_7450,68.53713
test_7451,63.723846
test_7452,60.65455
test_7453,64.79208
test_7454,68.47178
test_7455,74.85684
test_7456,81.74477
test_7457,81.70748
test_7458,85.84448
test_7459,69.96811
test_7460,62.05252
test_7461,74.32452
test_7462,64.40415
test_7463,60.897926
test_7464,65.30553
test_7465,72.79193
test_7466,59.462536
test_7467,59.86646
test_7468,70.46509
test_7469,84.68316
test_7470,71.39639
test_7471,71.1981
test_7472,59.070103
test_7473,77.204735
test_7474,88.66399
test_7475,58.907303
test_7476,71.68105
test_7477,75.24385
test_7478,71.93682
test_7479,76.98209
test_7480,67.21839
test_7481,65.25467
test_7482,63.943893
test_7483,59.117325
test_7484,71.06591
test_7485,59.98648
test_7486,77.53138
test_7487,59.6329
test_7488,77.25674
test_7489,71.75318
test_7490,69.36723
test_7491,73.572914
test_7492,69.19695
test_7493,74.83193
test_7494,75.80663
test_7495,71.90632
test_7496,60.732605
test_7497,74.87725
test_7498,65.89565
test_7499,72.26434
test_7500,75.81484
test_7501,58.37378
test_7502,70.27274
test_7503,59.024315
test_7504,71.08561
test_7505,64.44021
test_7506,64.10142
test_7507,75.19344
test_7508,59.556847
test_7509,71.06956
test_7510,67.48236
test_7511,64.614815
test_7512,63.528267
test_7513,79.27279
test_7514,69.05094
test_7515,62.895126
test_7516,77.74674
test_7517,62.98402
test_7518,73.20692
test_7519,63.039124
test_7520,67.305855
test_7521,71.610634
test_7522,81.242836
test_7523,70.62019
test_7524,62.483498
test_7525,57.3356
test_7526,78.659294
test_7527,66.33172
test_7528,60.069443
test_7529,71.72395
test_7530,61.52018
test_7531,75.2804
test_7532,69.43188
test_7533,71.88155
test_7534,62.85733
test_7535,70.15183
test_7536,76.84728
test_7537,78.356544
test_7538,80.91932
test_7539,74.28808
test_7540,71.64909
test_7541,60.487396
test_7542,72.86219
test_7543,99.27764
test_7544,72.65507
test_7545,66.29082
test_7546,79.23927
test_7547,71.24485
test_7548,72.06054
test_7549,70.553566
test_7550,89.08667
test_7551,62.220154
test_7552,73.44365
test_7553,65.59487
test_7554,68.54782
test_7555,71.4778
test_7556,62.2612
test_7557,79.27303
test_7558,60.8262
test_7559,59.42031
test_7560,81.170265
test_7561,67.510315
test_7562,74.74041
test_7563,72.979355
test_7564,67.60782
test_7565,69.29891
test_7566,66.30892
test_7567,61.657368
test_7568,82.62846
test_7569,74.883644
test_7570,70.82992
test_7571,60.989655
test_7572,60.454372
test_7573,62.08735
test_7574,59.495693
test_7575,76.08632
test_7576,59.447327
test_7577,76.40177
test_7578,74.55763
test_7579,77.62306
test_7580,80.82682
test_7581,70.27876
test_7582,70.16317
test_7583,83.331436
test_7584,69.358696
test_7585,61.83194
test_7586,88.44749
test_7587,79.001915
test_7588,71.88728
test_7589,55.78643
test_7590,70.99667
test_7591,60.76332
test_7592,75.71113
test_7593,78.699844
test_7594,79.56435
test_7595,60.84848
test_7596,64.49456
test_7597,61.18901
test_7598,79.934814
test_7599,58.02684
test_7600,69.207954
test_7601,68.05071
test_7602,74.36219
test_7603,76.62246
test_7604,62.923874
test_7605,61.20151
test_7606,59.983784
test_7607,58.792427
test_7608,76.578186
test_7609,56.70726
test_7610,61.311283
test_7611,76.30743
test_7612,64.37547
test_7613,67.42034
test_7614,61.005047
test_7615,59.991882
test_7616,69.44736
test_7617,61.149155
test_7618,67.46101
test_7619,73.8022
test_7620,70.71851
test_7621,74.071724
test_7622,62.239975
test_7623,59.229156
test_7624,61.413887
test_7625,73.64199
test_7626,71.79693
test_7627,71.52099
test_7628,86.26107
test_7629,60.2987
test_7630,72.74576
test_7631,73.32795
test_7632,62.17383
test_7633,60.429756
test_7634,74.52849
test_7635,62.787987
test_7636,61.958958
test_7637,62.62401
test_7638,72.043755
test_7639,62.782852
test_7640,65.46621
test_7641,67.07748
test_7642,68.921715
test_7643,70.52924
test_7644,69.08603
test_7645,64.642784
test_7646,73.74556
test_7647,61.28499
test_7648,68.86877
test_7649,72.759865
test_7650,77.41219
test_7651,70.876625
test_7652,62.55593
test_7653,64.37038
test_7654,59.103325
test_7655,63.739502
test_7656,61.66764
test_7657,60.806053
test_7658,77.31585
test_7659,80.74693
test_7660,69.45776
test_7661,83.03547
test_7662,72.94477
test_7663,59.67456
test_7664,59.458366
test_7665,62.557873
test_7666,65.24268
test_7667,73.20942
test_7668,72.026825
test_7669,62.626938
test_7670,61.079277
test_7671,62.57036
test_7672,69.68887
test_7673,73.52224
test_7674,62.488598
test_7675,92.66051
test_7676,73.70757
test_7677,66.38823
test_7678,68.40159
test_7679,61.696434
test_7680,83.61749
test_7681,78.69339
test_7682,86.52895
test_7683,61.179253
test_7684,62.0788
test_7685,67.69369
test_7686,74.19
test_7687,70.13415
test_7688,60.79148
test_7689,64.18746
test_7690,59.58671
test_7691,87.07441
test_7692,71.96453
test_7693,70.02756
test_7694,74.90066
test_7695,64.93449
test_7696,60.816517
test_7697,76.40243
test_7698,60.595825
test_7699,63.260754
test_7700,61.63265
test_7701,73.04787
test_7702,66.89246
test_7703,57.096146
test_7704,61.342293
test_7705,78.85871
test_7706,72.23618
test_7707,63.976128
test_7708,64.60514
test_7709,90.406456
test_7710,71.84203
test_7711,71.85279
test_7712,76.33375
test_7713,61.878296
test_7714,60.687294
test_7715,70.84196
test_7716,69.64211
test_7717,85.05371
test_7718,62.597687
test_7719,60.094795
test_7720,74.27352
test_7721,62.274635
test_7722,75.9357
test_7723,73.0278
test_7724,67.442345
test_7725,61.551994
test_7726,58.72399
test_7727,54.554787
test_7728,71.26557
test_7729,60.412914
test_7730,68.54826
test_7731,47.707428
test_7732,68.84896
test_7733,61.597435
test_7734,67.204155
test_7735,63.833664
test_7736,65.58032
test_7737,55.351982
test_7738,59.571945
test_7739,67.101715
test_7740,70.21842
test_7741,68.28838
test_7742,61.030098
test_7743,62.422523
test_7744,72.87855
test_7745,64.15412
test_7746,79.99574
test_7747,60.298615
test_7748,97.361565
test_7749,86.031265
test_7750,78.907616
test_7751,69.64745
test_7752,67.19168
test_7753,65.36379
test_7754,73.49757
test_7755,80.88392
test_7756,70.51032
test_7757,79.28505
test_7758,59.58162
test_7759,73.04259
test_7760,57.94281
test_7761,70.19596
test_7762,74.191536
test_7763,62.23247
test_7764,54.683914
test_7765,66.04417
test_7766,71.33175
test_7767,71.098305
test_7768,69.0911
test_7769,59.20047
test_7770,69.64541
test_7771,71.17534
test_7772,67.68174
test_7773,67.49279
test_7774,65.30418
test_7775,68.435196
test_7776,70.35973
test_7777,78.61295
test_7778,72.25591
test_7779,65.03822
test_7780,76.97372
test_7781,62.05793
test_7782,68.96339
test_7783,60.120758
test_7784,74.03002
test_7785,58.520905
test_7786,75.61091
test_7787,66.74244
test_7788,74.60532
test_7789,77.33454
test_7790,75.64514
test_7791,72.40597
test_7792,62.136982
test_7793,61.559406
test_7794,72.683716
test_7795,61.61448
test_7796,54.42997
test_7797,63.919933
test_7798,68.87032
test_7799,77.575645
test_7800,59.208572
test_7801,65.067055
test_7802,68.6827
test_7803,59.832493
test_7804,59.88063
test_7805,70.38325
test_7806,69.02929
test_7807,60.421623
test_7808,69.61188
test_7809,69.54212
test_7810,81.26658
test_7811,72.91061
test_7812,72.10165
test_7813,58.917587
test_7814,64.147514
test_7815,75.04425
test_7816,77.27127
test_7817,85.82693
test_7818,62.26652
test_7819,74.15589
test_7820,74.02931
test_7821,80.17449
test_7822,75.12789
test_7823,67.99259
test_7824,69.55724
test_7825,78.309105
test_7826,58.21419
test_7827,71.53882
test_7828,71.89584
test_7829,61.918713
test_7830,71.063705
test_7831,60.52324
test_7832,79.64888
test_7833,53.568512
test_7834,55.399586
test_7835,61.518417
test_7836,71.08406
test_7837,70.569435
test_7838,69.172966
test_7839,65.12006
test_7840,54.89264
test_7841,61.446564
test_7842,70.75288
test_7843,57.362648
test_7844,71.317665
test_7845,68.19627
test_7846,62.660995
test_7847,70.29961
test_7848,73.45947
test_7849,67.46444
test_7850,67.529976
test_7851,74.37884
test_7852,68.8854
test_7853,66.47749
test_7854,82.73374
test_7855,66.846436
test_7856,58.502068
test_7857,61.02402
test_7858,70.82697
test_7859,75.01526
test_7860,74.821724
test_7861,74.75712
test_7862,75.401794
test_7863,51.634167
test_7864,60.084858
test_7865,66.8039
test_7866,71.273445
test_7867,80.056915
test_7868,55.6472
test_7869,62.084328
test_7870,75.52964
test_7871,66.21513
test_7872,58.571754
test_7873,70.83219
test_7874,69.792305
test_7875,59.98709
test_7876,58.172333
test_7877,76.69961
test_7878,69.016136
test_7879,74.573074
test_7880,72.42516
test_7881,61.671013
test_7882,72.23414
test_7883,68.44121
test_7884,71.65618
test_7885,70.77516
test_7886,68.32033
test_7887,71.1074
test_7888,64.471344
test_7889,61.920174
test_7890,67.49833
test_7891,73.21656
test_7892,62.657825
test_7893,76.9349
test_7894,76.4085
test_7895,76.61964
test_7896,74.20112
test_7897,81.04508
test_7898,70.947845
test_7899,62.103348
test_7900,72.53486
test_7901,71.12737
test_7902,63.102535
test_7903,67.00672
test_7904,61.63739
test_7905,77.19383
test_7906,64.15368
test_7907,60.4935
test_7908,61.72175
test_7909,70.78318
test_7910,60.190414
test_7911,58.524345
test_7912,74.13145
test_7913,56.382668
test_7914,54.02942
test_7915,71.01725
test_7916,73.89136
test_7917,64.86544
test_7918,73.56681
test_7919,64.129684
test_7920,73.94813
test_7921,90.97342
test_7922,68.12199
test_7923,54.862793
test_7924,61.038536
test_7925,71.3642
test_7926,76.51241
test_7927,66.1355
test_7928,63.263973
test_7929,73.390015
test_7930,72.58956
test_7931,83.52522
test_7932,69.66644
test_7933,67.979614
test_7934,63.61671
test_7935,67.94987
test_7936,75.756714
test_7937,62.087692
test_7938,65.21852
test_7939,60.44551
test_7940,65.71455
test_7941,78.99594
test_7942,62.80361
test_7943,72.39012
test_7944,61.913525
test_7945,73.19733
test_7946,73.288895
test_7947,98.16469
test_7948,86.59754
test_7949,61.03022
test_7950,80.52132
test_7951,67.76356
test_7952,73.33507
test_7953,76.91024
test_7954,69.07656
test_7955,82.750656
test_7956,80.31536
test_7957,61.722713
test_7958,75.18605
test_7959,70.51444
test_7960,67.409515
test_7961,73.75154
test_7962,88.933075
test_7963,79.37713
test_7964,73.71761
test_7965,58.788795
test_7966,61.769226
test_7967,79.33193
test_7968,68.94372
test_7969,88.41853
test_7970,76.62408
test_7971,68.30123
test_7972,69.03028
test_7973,61.556084
test_7974,69.11807
test_7975,59.524292
test_7976,85.187515
test_7977,61.66544
test_7978,61.858337
test_7979,72.940956
test_7980,69.78947
test_7981,71.6712
test_7982,72.34409
test_7983,61.681637
test_7984,63.304245
test_7985,64.492714
test_7986,67.922806
test_7987,68.41025
test_7988,60.86129
test_7989,61.839737
test_7990,60.018925
test_7991,78.365425
test_7992,71.58752
test_7993,62.85148
test_7994,69.683846
test_7995,68.50706
test_7996,63.04606
test_7997,64.93961
test_7998,77.75477
test_7999,62.97132
test_8000,64.00245
test_8001,78.07574
test_8002,63.817314
test_8003,63.546364
test_8004,80.34696
test_8005,71.6192
test_8006,62.56533
test_8007,61.937717
test_8008,63.061363
test_8009,67.91801
test_8010,57.032646
test_8011,62.909584
test_8012,72.65389
test_8013,73.9927
test_8014,69.0157
test_8015,62.18638
test_8016,76.00564
test_8017,59.75449
test_8018,60.97476
test_8019,59.8584
test_8020,59.068604
test_8021,84.74855
test_8022,75.29086
test_8023,65.30603
test_8024,78.807434
test_8025,73.80926
test_8026,64.72316
test_8027,69.69825
test_8028,69.02814
test_8029,82.09917
test_8030,64.49936
test_8031,83.016495
test_8032,73.70084
test_8033,65.95904
test_8034,63.039597
test_8035,88.8214
test_8036,69.41628
test_8037,92.09051
test_8038,66.14869
test_8039,54.65665
test_8040,74.53188
test_8041,79.70107
test_8042,58.87038
test_8043,72.36773
test_8044,60.296623
test_8045,61.76457
test_8046,72.185234
test_8047,61.3086
test_8048,61.385765
test_8049,59.156406
test_8050,66.05367
test_8051,72.62156
test_8052,65.49157
test_8053,70.65436
test_8054,71.84872
test_8055,59.947197
test_8056,60.99475
test_8057,52.91942
test_8058,75.70193
test_8059,78.993706
test_8060,63.529114
test_8061,84.73051
test_8062,61.433014
test_8063,71.54006
test_8064,67.868355
test_8065,62.23506
test_8066,68.47529
test_8067,65.663315
test_8068,79.56391
test_8069,67.87679
test_8070,69.624794
test_8071,69.866264
test_8072,74.89645
test_8073,52.766266
test_8074,63.051056
test_8075,57.979324
test_8076,77.41274
test_8077,87.52361
test_8078,62.960785
test_8079,70.486
test_8080,71.82505
test_8081,57.54715
test_8082,53.75534
test_8083,72.47769
test_8084,65.97451
test_8085,69.30587
test_8086,68.47341
test_8087,72.332214
test_8088,62.59447
test_8089,77.508286
test_8090,61.525467
test_8091,70.70081
test_8092,59.06869
test_8093,72.088684
test_8094,61.39888
test_8095,60.17861
test_8096,76.4063
test_8097,72.673584
test_8098,59.934864
test_8099,68.17979
test_8100,71.80313
test_8101,64.70592
test_8102,62.441154
test_8103,73.51518
test_8104,87.005844
test_8105,58.621826
test_8106,78.41515
test_8107,72.5249
test_8108,73.66314
test_8109,69.13234
test_8110,70.63232
test_8111,62.785896
test_8112,61.61912
test_8113,77.300644
test_8114,75.800095
test_8115,60.878105
test_8116,66.866325
test_8117,68.251305
test_8118,69.99695
test_8119,66.33433
test_8120,54.661484
test_8121,69.1132
test_8122,88.50094
test_8123,68.66335
test_8124,59.299118
test_8125,62.654404
test_8126,70.03577
test_8127,72.78091
test_8128,61.767403
test_8129,82.54296
test_8130,78.130424
test_8131,74.871704
test_8132,62.175777
test_8133,73.54885
test_8134,71.81281
test_8135,69.60958
test_8136,73.56763
test_8137,67.74688
test_8138,70.449974
test_8139,64.03842
test_8140,58.027504
test_8141,76.85114
test_8142,63.329945
test_8143,63.203056
test_8144,61.84352
test_8145,67.78302
test_8146,68.303535
test_8147,75.61051
test_8148,67.786766
test_8149,70.82753
test_8150,58.240425
test_8151,74.582504
test_8152,56.56087
test_8153,72.40846
test_8154,57.31405
test_8155,63.837704
test_8156,65.02189
test_8157,77.566895
test_8158,65.9087
test_8159,89.74915
test_8160,71.88556
test_8161,62.023254
test_8162,62.8202
test_8163,74.10053
test_8164,62.28744
test_8165,63.074112
test_8166,60.733803
test_8167,68.676575
test_8168,80.24627
test_8169,59.794224
test_8170,65.90657
test_8171,65.643326
test_8172,60.66669
test_8173,75.375175
test_8174,70.52585
test_8175,69.83846
test_8176,72.84969
test_8177,65.6436
test_8178,62.05627
test_8179,71.94486
test_8180,73.196266
test_8181,64.84472
test_8182,61.281586
test_8183,62.96358
test_8184,70.18102
test_8185,78.5118
test_8186,72.36975
test_8187,80.63902
test_8188,76.167305
test_8189,74.25459
test_8190,63.063656
test_8191,60.6279
test_8192,75.830894
test_8193,72.14397
test_8194,63.824284
test_8195,74.717354
test_8196,65.154785
test_8197,65.21693
test_8198,80.9122
test_8199,58.0058
test_8200,68.786385
test_8201,70.66829
test_8202,69.94041
test_8203,66.21291
test_8204,63.04995
test_8205,78.19622
test_8206,62.142113
test_8207,58.50953
test_8208,75.68951
test_8209,88.91788
test_8210,73.91664
test_8211,69.70753
test_8212,71.3482
test_8213,61.56665
test_8214,72.17154
test_8215,61.896347
test_8216,56.92897
test_8217,68.38143
test_8218,57.12663
test_8219,65.429375
test_8220,59.25799
test_8221,65.20395
test_8222,72.96911
test_8223,60.202797
test_8224,62.289238
test_8225,55.999146
test_8226,67.67285
test_8227,61.4208
test_8228,57.60981
test_8229,79.98005
test_8230,64.26992
test_8231,73.99573
test_8232,60.52011
test_8233,70.333
test_8234,55.60906
test_8235,61.083504
test_8236,57.713722
test_8237,64.5884
test_8238,62.489273
test_8239,66.44151
test_8240,76.021736
test_8241,73.382744
test_8242,71.314644
test_8243,70.707115
test_8244,80.59575
test_8245,63.863983
test_8246,62.55687
test_8247,73.188354
test_8248,65.21504
test_8249,70.687294
test_8250,75.04625
test_8251,72.76125
test_8252,59.71373
test_8253,78.714584
test_8254,72.55944
test_8255,76.607445
test_8256,79.07124
test_8257,62.62964
test_8258,59.411144
test_8259,88.17472
test_8260,64.69575
test_8261,56.989838
test_8262,63.50503
test_8263,71.28756
test_8264,58.881775
test_8265,67.396576
test_8266,64.69476
test_8267,62.286163
test_8268,84.37047
test_8269,75.16619
test_8270,59.10645
test_8271,61.088776
test_8272,75.53284
test_8273,62.937325
test_8274,73.25736
test_8275,66.61191
test_8276,71.44095
test_8277,58.89006
test_8278,82.04995
test_8279,68.526085
test_8280,63.134163
test_8281,60.9593
test_8282,64.799286
test_8283,69.650536
test_8284,72.254295
test_8285,72.11077
test_8286,72.979965
test_8287,68.52858
test_8288,64.814026
test_8289,71.50668
test_8290,59.575417
test_8291,62.20777
test_8292,68.5095
test_8293,60.909096
test_8294,70.14514
test_8295,64.90424
test_8296,69.32092
test_8297,62.27884
test_8298,82.367935
test_8299,66.88346
test_8300,60.066826
test_8301,63.05023
test_8302,74.88161
test_8303,60.004883
test_8304,59.781372
test_8305,68.83685
test_8306,76.73405
test_8307,69.55273
test_8308,66.87249
test_8309,60.426006
test_8310,69.22811
test_8311,69.9589
test_8312,72.238106
test_8313,68.82807
test_8314,66.97513
test_8315,70.25484
test_8316,62.76686
test_8317,61.820602
test_8318,71.83031
test_8319,52.08036
test_8320,80.42934
test_8321,63.162468
test_8322,65.52105
test_8323,59.01643
test_8324,68.77176
test_8325,63.48536
test_8326,73.21728
test_8327,67.771545
test_8328,59.209396
test_8329,84.52674
test_8330,69.11204
test_8331,64.40234
test_8332,58.75888
test_8333,60.39129
test_8334,71.72549
test_8335,73.389626
test_8336,68.06177
test_8337,60.104343
test_8338,73.01447
test_8339,86.64425
test_8340,62.213615
test_8341,73.94247
test_8342,75.26104
test_8343,68.16627
test_8344,96.36216
test_8345,67.3796
test_8346,60.244926
test_8347,67.61285
test_8348,68.84719
test_8349,70.24475
test_8350,71.297455
test_8351,62.421227
test_8352,61.64901
test_8353,81.972496
test_8354,67.729645
test_8355,71.83899
test_8356,66.295166
test_8357,67.67397
test_8358,72.592255
test_8359,69.12696
test_8360,66.29755
test_8361,67.66033
test_8362,70.44491
test_8363,63.07295
test_8364,70.6405
test_8365,76.80867
test_8366,73.63672
test_8367,56.466633
test_8368,67.02323
test_8369,61.390015
test_8370,61.21975
test_8371,65.466415
test_8372,76.58339
test_8373,66.90945
test_8374,64.02412
test_8375,74.92544
test_8376,58.407753
test_8377,64.894745
test_8378,59.636906
test_8379,61.13236
test_8380,73.52903
test_8381,62.33659
test_8382,68.92974
test_8383,76.43472
test_8384,83.31104
test_8385,76.87534
test_8386,60.642765
test_8387,58.170586
test_8388,69.545715
test_8389,69.65714
test_8390,75.838745
test_8391,58.687363
test_8392,72.574486
test_8393,75.12542
test_8394,82.95515
test_8395,51.999634
test_8396,70.189064
test_8397,74.27582
test_8398,59.04804
test_8399,72.22736
test_8400,66.81498
test_8401,77.76452
test_8402,75.26988
test_8403,74.532364
test_8404,68.80848
test_8405,88.3956
test_8406,72.37435
test_8407,60.354446
test_8408,74.53897
test_8409,58.35977
test_8410,66.73191
test_8411,73.63056
test_8412,57.388245
test_8413,77.8075
test_8414,73.32675
test_8415,78.07018
test_8416,60.40192
test_8417,62.117924
test_8418,57.993095
test_8419,68.9735
test_8420,76.01913
test_8421,58.396553
test_8422,67.78388
test_8423,69.735504
test_8424,60.134712
test_8425,65.36591
test_8426,59.826923
test_8427,77.94137
test_8428,67.86225
test_8429,75.75379
test_8430,71.16949
test_8431,70.113716
test_8432,60.301537
test_8433,80.26908
test_8434,74.775314
test_8435,60.07521
test_8436,61.194633
test_8437,63.296265
test_8438,65.76722
test_8439,63.521435
test_8440,59.748287
test_8441,69.59846
test_8442,59.929554
test_8443,74.35262
test_8444,73.765305
test_8445,73.63627
test_8446,60.28572
test_8447,80.67959
test_8448,64.35138
test_8449,63.891388
test_8450,74.00679
test_8451,76.82496
test_8452,61.439148
test_8453,62.32348
test_8454,68.86983
test_8455,69.79206
test_8456,92.397736
test_8457,76.30232
test_8458,78.85244
test_8459,73.74855
test_8460,58.548996
test_8461,62.96557
test_8462,56.10375
test_8463,59.850624
test_8464,58.524113
test_8465,70.329796
test_8466,69.44578
test_8467,74.382965
test_8468,67.036
test_8469,63.415703
test_8470,58.02613
test_8471,54.755737
test_8472,61.50467
test_8473,71.59961
test_8474,85.478905
test_8475,59.43663
test_8476,68.77413
test_8477,65.07131
test_8478,70.399826
test_8479,69.615685
test_8480,64.65354
test_8481,79.3155
test_8482,78.53301
test_8483,76.96655
test_8484,71.119835
test_8485,70.65137
test_8486,78.23044
test_8487,79.2035
test_8488,82.38644
test_8489,58.56308
test_8490,77.31342
test_8491,68.70583
test_8492,69.03202
test_8493,73.733376
test_8494,78.62554
test_8495,75.084206
test_8496,78.73087
test_8497,64.006805
test_8498,53.430363
test_8499,69.14741
test_8500,77.299
test_8501,58.7527
test_8502,61.283867
test_8503,70.37141
test_8504,60.814945
test_8505,59.79078
test_8506,49.22389
test_8507,75.067215
test_8508,54.7129
test_8509,90.65888
test_8510,83.77276
test_8511,64.91394
test_8512,75.26698
test_8513,66.86704
test_8514,73.20699
test_8515,74.81466
test_8516,60.93809
test_8517,71.30974
test_8518,73.81543
test_8519,60.68557
test_8520,55.946854
test_8521,72.10244
test_8522,58.874046
test_8523,63.80308
test_8524,78.05429
test_8525,62.02964
test_8526,57.7748
test_8527,61.68249
test_8528,62.051697
test_8529,55.22229
test_8530,61.146286
test_8531,71.03307
test_8532,70.85203
test_8533,66.9932
test_8534,61.70887
test_8535,80.86263
test_8536,71.70831
test_8537,77.40264
test_8538,59.130325
test_8539,77.47558
test_8540,71.57098
test_8541,64.05859
test_8542,58.906532
test_8543,61.18898
test_8544,79.80934
test_8545,77.21376
test_8546,96.00249
test_8547,58.238533
test_8548,63.585182
test_8549,78.42298
test_8550,70.9378
test_8551,73.90296
test_8552,67.52623
test_8553,84.70718
test_8554,66.60976
test_8555,61.25233
test_8556,58.734222
test_8557,74.01873
test_8558,77.3266
test_8559,60.267784
test_8560,60.298985
test_8561,78.42579
test_8562,63.599762
test_8563,60.996525
test_8564,70.724625
test_8565,68.074844
test_8566,69.90639
test_8567,74.0859
test_8568,56.447014
test_8569,85.60023
test_8570,74.809784
test_8571,64.58948
test_8572,78.21105
test_8573,61.09943
test_8574,71.291374
test_8575,54.988052
test_8576,59.71387
test_8577,58.154373
test_8578,75.60048
test_8579,71.628265
test_8580,61.878242
test_8581,62.635956
test_8582,69.02064
test_8583,58.718872
test_8584,64.156166
test_8585,63.12619
test_8586,58.96348
test_8587,77.20714
test_8588,57.459225
test_8589,73.72984
test_8590,68.84205
test_8591,69.876884
test_8592,75.76577
test_8593,76.55948
test_8594,70.934494
test_8595,69.259796
test_8596,62.262608
test_8597,56.702557
test_8598,64.54079
test_8599,90.37781
test_8600,58.529808
test_8601,69.10377
test_8602,60.024284
test_8603,71.75262
test_8604,83.07685
test_8605,59.926857
test_8606,75.293015
test_8607,60.815483
test_8608,59.35701
test_8609,68.00448
test_8610,62.69863
test_8611,70.44007
test_8612,59.762035
test_8613,73.48363
test_8614,81.25734
test_8615,72.85386
test_8616,61.219242
test_8617,72.71316
test_8618,67.44045
test_8619,68.67547
test_8620,58.448048
test_8621,69.8944
test_8622,61.82525
test_8623,62.43769
test_8624,59.159164
test_8625,69.165184
test_8626,61.916466
test_8627,79.11558
test_8628,61.50616
test_8629,66.58229
test_8630,77.76629
test_8631,69.70727
test_8632,60.507507
test_8633,69.44659
test_8634,60.23841
test_8635,60.130524
test_8636,71.21602
test_8637,50.663307
test_8638,72.65946
test_8639,73.83686
test_8640,71.32611
test_8641,70.36309
test_8642,72.766945
test_8643,70.51307
test_8644,62.159042
test_8645,61.348557
test_8646,63.39126
test_8647,66.723465
test_8648,66.154915
test_8649,58.9809
test_8650,64.15755
test_8651,73.268555
test_8652,57.119675
test_8653,53.13443
test_8654,62.879898
test_8655,61.422863
test_8656,72.91766
test_8657,62.0227
test_8658,59.933083
test_8659,71.61616
test_8660,63.625
test_8661,61.912704
test_8662,71.37855
test_8663,79.294945
test_8664,57.61914
test_8665,67.46287
test_8666,70.9551
test_8667,69.26171
test_8668,61.28302
test_8669,69.95237
test_8670,64.68464
test_8671,70.51594
test_8672,74.08135
test_8673,72.16063
test_8674,73.224785
test_8675,71.68486
test_8676,72.68929
test_8677,69.44225
test_8678,100.90818
test_8679,60.792473
test_8680,65.97145
test_8681,61.34823
test_8682,64.530655
test_8683,63.94676
test_8684,61.702763
test_8685,75.1182
test_8686,65.7253
test_8687,71.890396
test_8688,61.65999
test_8689,71.94601
test_8690,57.477222
test_8691,78.23028
test_8692,60.846916
test_8693,69.59666
test_8694,69.47212
test_8695,61.999596
test_8696,88.17051
test_8697,58.760696
test_8698,77.967
test_8699,74.85592
test_8700,63.094017
test_8701,87.74517
test_8702,73.851585
test_8703,73.92332
test_8704,74.01977
test_8705,69.99851
test_8706,69.43241
test_8707,68.62077
test_8708,60.623894
test_8709,61.822968
test_8710,70.50932
test_8711,57.047684
test_8712,79.48156
test_8713,90.72639
test_8714,68.10122
test_8715,74.12376
test_8716,60.531715
test_8717,68.709145
test_8718,67.10327
test_8719,68.71584
test_8720,59.622227
test_8721,73.33741
test_8722,72.74498
test_8723,80.44978
test_8724,67.161125
test_8725,60.764236
test_8726,67.115074
test_8727,63.595978
test_8728,73.331055
test_8729,82.5146
test_8730,64.81984
test_8731,69.71461
test_8732,59.904915
test_8733,78.43121
test_8734,71.61025
test_8735,68.93854
test_8736,64.61081
test_8737,59.52543
test_8738,68.12127
test_8739,68.54592
test_8740,61.93773
test_8741,62.32062
test_8742,76.21367
test_8743,64.53371
test_8744,59.17541
test_8745,67.80065
test_8746,63.117447
test_8747,71.24908
test_8748,58.88641
test_8749,84.54001
test_8750,59.837017
test_8751,65.44944
test_8752,67.9148
test_8753,89.39773
test_8754,67.3899
test_8755,87.238205
test_8756,67.10102
test_8757,58.97654
test_8758,62.930183
